date,station,tmin,tmax,tavg,prcp,wesd
2000-11-15,USS0010E03S,-153.0,-65,-107,0,254
2000-11-16,USS0010E03S,-208.0,-74,-132,0,254
2000-11-17,USS0010E03S,-184.0,-77,-133,0,254
2000-11-18,USS0010E03S,-154.0,-57,-105,51,279
2000-11-19,USS0010E03S,-185.0,-34,-105,0,279
2000-11-20,USS0010E03S,-233.0,-14,-117,0,279
2000-11-21,USS0010E03S,-188.0,8,-99,0,279
2000-11-22,USS0010E03S,-169.0,21,-90,0,279
2000-11-23,USS0010E03S,-203.0,10,-108,0,279
2000-11-24,USS0010E03S,-169.0,-15,-98,25,305
2000-11-25,USS0010E03S,-117.0,-25,-83,25,330
2000-11-26,USS0010E03S,-80.0,-20,-49,51,381
2000-11-27,USS0010E03S,-132.0,-17,-50,0,381
2000-11-28,USS0010E03S,-225.0,-62,-154,0,381
2000-11-29,USS0010E03S,-215.0,-4,-83,102,457
2000-11-30,USS0010E03S,-108.0,-19,-48,0,457
2000-12-01,USS0010E03S,-204.0,-37,-121,0,457
2000-12-02,USS0010E03S,-206.0,-25,-125,0,457
2000-12-03,USS0010E03S,-177.0,0,-86,25,483
2000-12-04,USS0010E03S,-187.0,-14,-84,25,483
2000-12-05,USS0010E03S,-178.0,-29,-77,0,483
2000-12-06,USS0010E03S,-180.0,5,-95,0,483
2000-12-07,USS0010E03S,-90.0,4,-49,25,508
2000-12-08,USS0010E03S,-55.0,-3,-33,0,508
2000-12-09,USS0010E03S,-61.0,-27,-38,76,584
2000-12-10,USS0010E03S,-151.0,-50,-90,0,584
2000-12-11,USS0010E03S,-205.0,-105,-150,0,584
2000-12-12,USS0010E03S,-199.0,-96,-149,0,584
2000-12-13,USS0010E03S,-162.0,-74,-108,25,635
2000-12-14,USS0010E03S,-72.0,-22,-50,127,737
2000-12-15,USS0010E03S,-226.0,-36,-90,0,737
2000-12-16,USS0010E03S,-261.0,-61,-142,51,787
2000-12-17,USS0010E03S,-159.0,-43,-78,76,864
2000-12-18,USS0010E03S,-168.0,-65,-120,0,864
2000-12-19,USS0010E03S,-171.0,-70,-111,25,889
2000-12-20,USS0010E03S,-278.0,-99,-176,0,889
2000-12-21,USS0010E03S,-307.0,-65,-172,25,889
2000-12-22,USS0010E03S,-65.0,-13,-46,76,965
2000-12-23,USS0010E03S,-61.0,-26,-47,0,991
2000-12-24,USS0010E03S,-68.0,-19,-46,25,1016
2000-12-25,USS0010E03S,-164.0,-39,-93,0,1016
2000-12-26,USS0010E03S,-122.0,-14,-78,0,1016
2000-12-27,USS0010E03S,-119.0,2,-68,0,1016
2000-12-28,USS0010E03S,-206.0,-42,-103,0,1016
2000-12-29,USS0010E03S,-254.0,-62,-151,0,1016
2000-12-30,USS0010E03S,-108.0,-25,-62,51,1067
2000-12-31,USS0010E03S,-71.0,-22,-48,25,1067
2001-01-01,USS0010E03S,-148.0,-26,-67,0,1067
2001-01-02,USS0010E03S,-181.0,-51,-105,0,1067
2001-01-03,USS0010E03S,-132.0,5,-71,0,1067
2001-01-04,USS0010E03S,-125.0,18,-58,0,1067
2001-01-05,USS0010E03S,-151.0,31,-68,0,1067
2001-01-06,USS0010E03S,-190.0,-10,-99,0,1067
2001-01-07,USS0010E03S,-261.0,-41,-167,0,1067
2001-01-08,USS0010E03S,-266.0,-23,-150,0,1067
2001-01-09,USS0010E03S,-182.0,20,-74,25,1092
2001-01-10,USS0010E03S,-99.0,-18,-37,25,1118
2001-01-11,USS0010E03S,-172.0,-16,-87,0,1118
2001-01-12,USS0010E03S,-86.0,-17,-57,0,1118
2001-01-13,USS0010E03S,-116.0,-46,-78,0,1118
2001-01-14,USS0010E03S,-138.0,-55,-101,0,1118
2001-01-15,USS0010E03S,-212.0,-54,-140,0,1118
2001-01-16,USS0010E03S,-265.0,-89,-181,0,1118
2001-01-17,USS0010E03S,-290.0,-101,-187,0,1118
2001-01-18,USS0010E03S,-138.0,-38,-92,0,1143
2001-01-19,USS0010E03S,-149.0,-37,-79,51,1194
2001-01-20,USS0010E03S,-199.0,-54,-109,0,1194
2001-01-21,USS0010E03S,-234.0,-27,-124,0,1194
2001-01-22,USS0010E03S,-165.0,-17,-77,0,1194
2001-01-23,USS0010E03S,-219.0,-18,-127,0,1194
2001-01-24,USS0010E03S,-216.0,14,-105,0,1194
2001-01-25,USS0010E03S,-121.0,-10,-69,51,1245
2001-01-26,USS0010E03S,-214.0,-31,-106,0,1245
2001-01-27,USS0010E03S,-284.0,-14,-166,0,1245
2001-01-28,USS0010E03S,-282.0,-2,-157,0,1245
2001-01-29,USS0010E03S,-267.0,-43,-153,25,1270
2001-01-30,USS0010E03S,-190.0,-64,-132,0,1270
2001-01-31,USS0010E03S,-183.0,-79,-123,51,1321
2001-02-01,USS0010E03S,-139.0,-53,-91,0,1321
2001-02-02,USS0010E03S,-99.0,-32,-59,51,1372
2001-02-03,USS0010E03S,-121.0,-28,-68,0,1372
2001-02-04,USS0010E03S,-59.0,-3,-27,51,1422
2001-02-05,USS0010E03S,-140.0,-8,-49,25,1473
2001-02-06,USS0010E03S,-138.0,-27,-83,51,1499
2001-02-07,USS0010E03S,-291.0,-102,-168,0,1499
2001-02-08,USS0010E03S,-371.0,-119,-251,0,1499
2001-02-09,USS0010E03S,-322.0,-95,-189,25,1499
2001-02-10,USS0010E03S,-141.0,-30,-100,25,1524
2001-02-11,USS0010E03S,-153.0,-38,-109,0,1524
2001-02-12,USS0010E03S,-198.0,-26,-96,51,1575
2001-02-13,USS0010E03S,-235.0,-39,-102,0,1575
2001-02-14,USS0010E03S,-293.0,-43,-160,0,1575
2001-02-15,USS0010E03S,-131.0,-52,-91,51,1626
2001-02-16,USS0010E03S,-74.0,-8,-49,51,1702
2001-02-17,USS0010E03S,-97.0,14,-44,0,1702
2001-02-18,USS0010E03S,-137.0,9,-52,25,1727
2001-02-19,USS0010E03S,-92.0,19,-34,0,1727
2001-02-20,USS0010E03S,-71.0,15,-33,102,1854
2001-02-21,USS0010E03S,-49.0,-6,-34,51,1880
2001-02-22,USS0010E03S,-121.0,9,-40,25,1880
2001-02-23,USS0010E03S,-135.0,14,-61,25,1905
2001-02-24,USS0010E03S,-109.0,-20,-66,0,1905
2001-02-25,USS0010E03S,-138.0,-22,-74,0,1930
2001-02-26,USS0010E03S,-149.0,-11,-82,0,1930
2001-02-27,USS0010E03S,-239.0,-21,-134,0,1930
2001-02-28,USS0010E03S,-304.0,22,-146,0,1930
2001-03-01,USS0010E03S,-211.0,19,-110,0,1930
2001-03-02,USS0010E03S,-218.0,4,-96,25,1930
2001-03-03,USS0010E03S,-172.0,2,-73,0,1930
2001-03-04,USS0010E03S,-194.0,37,-72,25,1956
2001-03-05,USS0010E03S,-76.0,48,-9,0,1956
2001-03-06,USS0010E03S,-134.0,77,-31,0,1956
2001-03-07,USS0010E03S,-135.0,88,-32,0,1956
2001-03-08,USS0010E03S,-139.0,83,-37,0,1956
2001-03-09,USS0010E03S,-126.0,69,-22,51,2007
2001-03-10,USS0010E03S,-83.0,51,-21,0,2007
2001-03-11,USS0010E03S,-71.0,8,-36,0,2007
2001-03-12,USS0010E03S,-58.0,-10,-37,0,2007
2001-03-13,USS0010E03S,-77.0,24,-18,25,2032
2001-03-14,USS0010E03S,-121.0,-24,-66,0,2057
2001-03-15,USS0010E03S,-171.0,-6,-84,0,2057
2001-03-16,USS0010E03S,-179.0,41,-75,0,2057
2001-03-17,USS0010E03S,-148.0,10,-55,25,2083
2001-03-18,USS0010E03S,-54.0,38,-15,25,2083
2001-03-19,USS0010E03S,-19.0,32,15,25,2134
2001-03-20,USS0010E03S,6.0,64,30,25,2134
2001-03-21,USS0010E03S,-53.0,78,19,0,2134
2001-03-22,USS0010E03S,-49.0,81,13,0,2159
2001-03-23,USS0010E03S,-69.0,91,8,0,2159
2001-03-24,USS0010E03S,-46.0,93,21,0,2159
2001-03-25,USS0010E03S,-33.0,80,13,0,2159
2001-03-26,USS0010E03S,-51.0,32,-8,25,2184
2001-03-27,USS0010E03S,-117.0,13,-52,0,2184
2001-03-28,USS0010E03S,-56.0,37,-7,51,2210
2001-03-29,USS0010E03S,-54.0,53,3,25,2235
2001-03-30,USS0010E03S,-103.0,19,-27,0,2235
2001-03-31,USS0010E03S,-153.0,44,-37,51,2235
2001-04-01,USS0010E03S,-37.0,53,7,25,2261
2001-04-02,USS0010E03S,-82.0,46,-17,51,2311
2001-04-03,USS0010E03S,-92.0,2,-36,51,2337
2001-04-04,USS0010E03S,-55.0,36,-8,25,2388
2001-04-05,USS0010E03S,-77.0,60,-7,0,2388
2001-04-06,USS0010E03S,-46.0,61,4,0,2388
2001-04-07,USS0010E03S,-40.0,60,2,25,2413
2001-04-08,USS0010E03S,-80.0,-25,-43,0,2438
2001-04-09,USS0010E03S,-120.0,-16,-61,0,2438
2001-04-10,USS0010E03S,-145.0,11,-61,0,2438
2001-04-11,USS0010E03S,-185.0,41,-57,51,2489
2001-04-12,USS0010E03S,-79.0,31,-34,76,2565
2001-04-13,USS0010E03S,-121.0,7,-45,51,2642
2001-04-14,USS0010E03S,-161.0,5,-49,0,2642
2001-04-15,USS0010E03S,-196.0,51,-53,25,2642
2001-04-16,USS0010E03S,-115.0,107,0,25,2540
2001-04-17,USS0010E03S,-71.0,147,43,0,2515
2001-04-18,USS0010E03S,-27.0,142,58,0,2515
2001-04-19,USS0010E03S,-5.0,54,23,25,2540
2001-04-20,USS0010E03S,-27.0,36,-3,127,2692
2001-04-21,USS0010E03S,-62.0,57,-8,102,2769
2001-04-22,USS0010E03S,-87.0,55,-20,0,2743
2001-04-23,USS0010E03S,-91.0,56,-8,25,2718
2001-04-24,USS0010E03S,-38.0,119,37,0,2692
2001-04-25,USS0010E03S,-55.0,154,49,0,2642
2001-04-26,USS0010E03S,-36.0,160,64,0,2540
2001-04-27,USS0010E03S,-12.0,157,63,0,2464
2001-04-28,USS0010E03S,-7.0,150,66,0,2413
2001-04-29,USS0010E03S,-1.0,82,32,0,2337
2001-04-30,USS0010E03S,12.0,83,44,76,2311
2001-05-01,USS0010E03S,-85.0,21,-17,0,2235
2001-05-02,USS0010E03S,-106.0,43,-28,0,2184
2001-05-03,USS0010E03S,-85.0,86,-2,0,2134
2001-05-04,USS0010E03S,-90.0,145,27,0,1981
2001-05-05,USS0010E03S,-47.0,120,37,0,1880
2001-05-06,USS0010E03S,-68.0,69,-5,0,1753
2001-05-07,USS0010E03S,-90.0,121,27,0,1600
2001-05-08,USS0010E03S,-18.0,164,78,25,1372
2001-05-09,USS0010E03S,20.0,135,76,0,1219
2001-05-10,USS0010E03S,-21.0,121,51,0,1041
2001-05-11,USS0010E03S,-34.0,159,65,0,787
2001-05-12,USS0010E03S,-21.0,214,96,0,533
2001-05-13,USS0010E03S,10.0,210,104,0,279
2001-05-14,USS0010E03S,43.0,162,104,0,152
2001-05-15,USS0010E03S,13.0,50,34,483,0
2001-05-16,USS0010E03S,-2.0,95,53,76,0
2001-05-17,USS0010E03S,-20.0,141,60,0,0
2001-05-18,USS0010E03S,-6.0,141,65,0,0
2001-05-19,USS0010E03S,-14.0,141,74,0,0
2001-05-20,USS0010E03S,-55.0,58,15,0,0
2001-05-21,USS0010E03S,-74.0,128,35,0,0
2001-05-22,USS0010E03S,-23.0,179,82,0,0
2001-05-23,USS0010E03S,-9.0,219,108,0,0
2001-05-24,USS0010E03S,-2.0,225,120,0,0
2001-05-25,USS0010E03S,19.0,199,100,0,0
2001-05-26,USS0010E03S,27.0,199,101,0,0
2001-05-27,USS0010E03S,25.0,155,69,76,0
2001-05-28,USS0010E03S,20.0,178,85,51,0
2001-05-29,USS0010E03S,8.0,150,81,0,0
2001-05-30,USS0010E03S,-18.0,150,74,0,0
2001-05-31,USS0010E03S,-7.0,181,94,0,0
2001-06-01,USS0010E03S,3.0,225,124,0,0
2001-06-02,USS0010E03S,16.0,164,101,0,0
2001-06-03,USS0010E03S,-9.0,62,18,76,0
2001-06-04,USS0010E03S,-17.0,51,16,51,0
2001-06-05,USS0010E03S,-5.0,98,41,25,0
2001-06-06,USS0010E03S,-2.0,133,61,25,0
2001-06-07,USS0010E03S,-17.0,178,90,0,0
2001-06-08,USS0010E03S,2.0,215,119,0,0
2001-06-09,USS0010E03S,34.0,210,124,0,0
2001-06-10,USS0010E03S,11.0,209,126,0,0
2001-06-11,USS0010E03S,27.0,164,97,51,25
2001-06-12,USS0010E03S,-18.0,96,45,25,76
2001-06-13,USS0010E03S,-23.0,32,4,254,178
2001-06-14,USS0010E03S,-4.0,84,37,0,25
2001-06-15,USS0010E03S,-3.0,128,62,0,0
2001-06-16,USS0010E03S,-24.0,193,106,0,0
2001-06-17,USS0010E03S,37.0,176,122,0,0
2001-06-18,USS0010E03S,24.0,125,73,25,0
2001-06-19,USS0010E03S,-14.0,168,90,0,0
2001-06-20,USS0010E03S,-2.0,211,113,0,0
2001-06-21,USS0010E03S,9.0,244,135,0,0
2001-06-22,USS0010E03S,32.0,250,150,0,0
2001-06-23,USS0010E03S,61.0,247,164,0,0
2001-06-24,USS0010E03S,71.0,229,156,0,0
2001-06-25,USS0010E03S,57.0,201,130,0,0
2001-06-26,USS0010E03S,39.0,233,141,0,0
2001-06-27,USS0010E03S,75.0,217,141,0,0
2001-06-28,USS0010E03S,62.0,230,144,0,0
2001-06-29,USS0010E03S,36.0,266,154,0,0
2001-06-30,USS0010E03S,43.0,256,160,0,0
2001-07-01,USS0010E03S,60.0,275,175,0,0
2001-07-02,USS0010E03S,55.0,261,166,0,0
2001-07-03,USS0010E03S,45.0,277,170,0,0
2001-07-04,USS0010E03S,66.0,241,153,0,0
2001-07-05,USS0010E03S,86.0,256,175,0,0
2001-07-06,USS0010E03S,85.0,225,143,0,0
2001-07-07,USS0010E03S,62.0,218,142,25,0
2001-07-08,USS0010E03S,63.0,185,124,0,0
2001-07-09,USS0010E03S,70.0,221,132,152,0
2001-07-10,USS0010E03S,85.0,193,128,25,0
2001-07-11,USS0010E03S,74.0,182,120,51,0
2001-07-12,USS0010E03S,68.0,239,141,25,0
2001-07-13,USS0010E03S,39.0,248,141,0,0
2001-07-14,USS0010E03S,59.0,231,135,0,0
2001-07-15,USS0010E03S,42.0,189,101,25,0
2001-07-16,USS0010E03S,20.0,195,104,25,0
2001-07-17,USS0010E03S,36.0,185,107,0,0
2001-07-18,USS0010E03S,47.0,189,116,0,0
2001-07-19,USS0010E03S,56.0,206,136,0,0
2001-07-20,USS0010E03S,32.0,242,138,0,0
2001-07-21,USS0010E03S,29.0,238,143,0,0
2001-07-22,USS0010E03S,29.0,208,122,0,0
2001-07-23,USS0010E03S,6.0,239,134,0,0
2001-07-24,USS0010E03S,27.0,228,137,0,0
2001-07-25,USS0010E03S,22.0,243,138,0,0
2001-07-26,USS0010E03S,20.0,242,139,0,0
2001-07-27,USS0010E03S,20.0,239,139,0,0
2001-07-28,USS0010E03S,37.0,247,154,0,0
2001-07-29,USS0010E03S,36.0,224,133,0,0
2001-07-30,USS0010E03S,24.0,231,139,0,0
2001-07-31,USS0010E03S,7.0,151,84,51,0
2001-08-01,USS0010E03S,-17.0,232,117,0,0
2001-08-02,USS0010E03S,30.0,268,155,0,0
2001-08-03,USS0010E03S,45.0,259,138,0,0
2001-08-04,USS0010E03S,69.0,250,148,0,0
2001-08-05,USS0010E03S,51.0,253,146,0,0
2001-08-06,USS0010E03S,31.0,294,166,0,0
2001-08-07,USS0010E03S,65.0,280,168,0,0
2001-08-08,USS0010E03S,62.0,261,161,0,0
2001-08-09,USS0010E03S,66.0,234,141,25,0
2001-08-10,USS0010E03S,26.0,243,130,0,0
2001-08-11,USS0010E03S,29.0,231,124,0,0
2001-08-12,USS0010E03S,25.0,262,141,0,0
2001-08-13,USS0010E03S,75.0,218,117,51,0
2001-08-14,USS0010E03S,37.0,202,106,0,0
2001-08-15,USS0010E03S,28.0,206,108,0,0
2001-08-16,USS0010E03S,11.0,230,116,0,0
2001-08-17,USS0010E03S,14.0,260,129,0,0
2001-08-18,USS0010E03S,39.0,264,153,0,0
2001-08-19,USS0010E03S,23.0,245,134,0,0
2001-08-20,USS0010E03S,26.0,226,129,0,0
2001-08-21,USS0010E03S,33.0,219,126,0,0
2001-08-22,USS0010E03S,20.0,239,130,0,0
2001-08-23,USS0010E03S,40.0,237,129,0,0
2001-08-24,USS0010E03S,21.0,231,121,25,0
2001-08-25,USS0010E03S,3.0,243,126,0,0
2001-08-26,USS0010E03S,40.0,261,146,0,0
2001-08-27,USS0010E03S,22.0,239,132,0,0
2001-08-28,USS0010E03S,21.0,261,138,0,0
2001-08-29,USS0010E03S,32.0,247,132,0,0
2001-08-30,USS0010E03S,16.0,247,139,0,0
2001-08-31,USS0010E03S,55.0,207,119,0,0
2001-09-01,USS0010E03S,26.0,232,130,0,0
2001-09-02,USS0010E03S,35.0,233,138,0,0
2001-09-03,USS0010E03S,28.0,245,140,0,0
2001-09-04,USS0010E03S,23.0,254,136,0,0
2001-09-05,USS0010E03S,69.0,199,123,0,25
2001-09-06,USS0010E03S,-7.0,78,41,25,0
2001-09-07,USS0010E03S,-5.0,55,20,25,0
2001-09-08,USS0010E03S,-19.0,100,32,0,0
2001-09-09,USS0010E03S,-41.0,163,56,0,0
2001-09-10,USS0010E03S,-23.0,202,81,0,0
2001-09-11,USS0010E03S,-17.0,221,96,0,0
2001-09-12,USS0010E03S,3.0,196,91,0,0
2001-09-13,USS0010E03S,35.0,187,107,0,0
2001-09-14,USS0010E03S,-6.0,146,60,25,0
2001-09-15,USS0010E03S,-40.0,164,60,0,0
2001-09-16,USS0010E03S,-17.0,151,55,0,0
2001-09-17,USS0010E03S,-11.0,152,65,0,0
2001-09-18,USS0010E03S,-21.0,159,66,0,0
2001-09-19,USS0010E03S,1.0,165,68,25,0
2001-09-20,USS0010E03S,-33.0,170,63,0,0
2001-09-21,USS0010E03S,-31.0,199,91,0,0
2001-09-22,USS0010E03S,-9.0,184,86,0,0
2001-09-23,USS0010E03S,-22.0,215,89,0,0
2001-09-24,USS0010E03S,-19.0,232,102,0,0
2001-09-25,USS0010E03S,-5.0,223,106,0,0
2001-09-26,USS0010E03S,21.0,188,98,0,0
2001-09-27,USS0010E03S,-12.0,226,102,0,0
2001-09-28,USS0010E03S,25.0,208,108,0,0
2001-09-29,USS0010E03S,,169,89,0,0
2001-09-30,USS0010E03S,-29.0,200,75,0,0
2001-10-01,USS0010E03S,-22.0,201,79,0,0
2001-10-02,USS0010E03S,-26.0,176,69,0,0
2001-10-03,USS0010E03S,-22.0,148,59,0,0
2001-10-04,USS0010E03S,-98.0,60,-11,0,0
2001-10-05,USS0010E03S,-129.0,111,-16,0,0
2001-10-06,USS0010E03S,-92.0,146,21,0,0
2001-10-07,USS0010E03S,-36.0,127,57,0,0
2001-10-08,USS0010E03S,-16.0,95,50,0,0
2001-10-09,USS0010E03S,-68.0,18,-11,25,0
2001-10-10,USS0010E03S,-108.0,31,-28,25,0
2001-10-11,USS0010E03S,-73.0,9,-16,51,51
2001-10-12,USS0010E03S,-128.0,-13,-50,127,152
2001-10-13,USS0010E03S,-21.0,51,11,25,203
2001-10-14,USS0010E03S,-67.0,33,-6,25,229
2001-10-15,USS0010E03S,-131.0,56,-36,0,229
2001-10-16,USS0010E03S,-100.0,108,-1,25,229
2001-10-17,USS0010E03S,-39.0,82,26,0,229
2001-10-18,USS0010E03S,-71.0,41,-10,0,203
2001-10-19,USS0010E03S,-4.0,51,26,25,203
2001-10-20,USS0010E03S,-40.0,72,25,0,203
2001-10-21,USS0010E03S,-62.0,106,11,0,203
2001-10-22,USS0010E03S,-24.0,60,18,25,254
2001-10-23,USS0010E03S,-72.0,22,-13,51,279
2001-10-24,USS0010E03S,-103.0,-16,-57,0,279
2001-10-25,USS0010E03S,-128.0,15,-54,0,279
2001-10-26,USS0010E03S,-120.0,96,-19,25,279
2001-10-27,USS0010E03S,-61.0,120,28,0,305
2001-10-28,USS0010E03S,-14.0,99,40,0,305
2001-10-29,USS0010E03S,-4.0,118,47,0,279
2001-10-30,USS0010E03S,-14.0,118,47,0,254
2001-10-31,USS0010E03S,5.0,35,14,102,330
2001-11-01,USS0010E03S,-5.0,25,8,25,330
2001-11-02,USS0010E03S,-17.0,47,15,0,330
2001-11-03,USS0010E03S,-59.0,82,-2,0,330
2001-11-04,USS0010E03S,-80.0,112,-3,0,330
2001-11-05,USS0010E03S,-52.0,107,14,0,330
2001-11-06,USS0010E03S,-9.0,54,17,102,381
2001-11-07,USS0010E03S,-86.0,20,-14,0,381
2001-11-08,USS0010E03S,-90.0,52,-27,25,381
2001-11-09,USS0010E03S,-109.0,78,-34,0,381
2001-11-10,USS0010E03S,-110.0,82,-25,0,381
2001-11-11,USS0010E03S,-80.0,67,-14,0,381
2001-11-12,USS0010E03S,-30.0,80,12,0,381
2001-11-13,USS0010E03S,-36.0,61,7,25,381
2001-11-14,USS0010E03S,5.0,23,12,0,381
2001-11-15,USS0010E03S,-31.0,81,17,0,406
2001-11-16,USS0010E03S,-45.0,90,1,0,406
2001-11-17,USS0010E03S,-36.0,62,3,25,406
2001-11-18,USS0010E03S,-43.0,22,-9,25,406
2001-11-19,USS0010E03S,-106.0,10,-41,0,406
2001-11-20,USS0010E03S,-119.0,41,-32,51,406
2001-11-21,USS0010E03S,-26.0,16,-5,76,508
2001-11-22,USS0010E03S,-37.0,20,-13,25,559
2001-11-23,USS0010E03S,-60.0,-7,-31,51,610
2001-11-24,USS0010E03S,-77.0,-38,-61,0,635
2001-11-25,USS0010E03S,-70.0,-19,-52,76,686
2001-11-26,USS0010E03S,-150.0,-51,-84,0,686
2001-11-27,USS0010E03S,-222.0,-66,-134,0,686
2001-11-28,USS0010E03S,-125.0,-77,-102,51,711
2001-11-29,USS0010E03S,-98.0,-27,-63,25,762
2001-11-30,USS0010E03S,-99.0,-56,-79,25,787
2001-12-01,USS0010E03S,-102.0,-37,-69,76,864
2001-12-02,USS0010E03S,-54.0,-13,-32,102,991
2001-12-03,USS0010E03S,-77.0,-24,-47,25,1041
2001-12-04,USS0010E03S,-116.0,-39,-79,25,1067
2001-12-05,USS0010E03S,-124.0,-66,-89,51,1118
2001-12-06,USS0010E03S,-117.0,-32,-79,51,1168
2001-12-07,USS0010E03S,-145.0,-50,-91,0,1168
2001-12-08,USS0010E03S,-137.0,-39,-92,0,1168
2001-12-09,USS0010E03S,-184.0,-9,-113,0,1168
2001-12-10,USS0010E03S,-209.0,-37,-128,25,1194
2001-12-11,USS0010E03S,-204.0,-90,-147,0,1194
2001-12-12,USS0010E03S,-182.0,-83,-137,0,1194
2001-12-13,USS0010E03S,-137.0,-72,-93,102,1295
2001-12-14,USS0010E03S,-73.0,-6,-46,51,1346
2001-12-15,USS0010E03S,-195.0,-75,-125,0,1346
2001-12-16,USS0010E03S,-188.0,-85,-117,25,1346
2001-12-17,USS0010E03S,-83.0,-18,-51,76,1448
2001-12-18,USS0010E03S,-97.0,-55,-73,25,1473
2001-12-19,USS0010E03S,-124.0,-33,-64,0,1473
2001-12-20,USS0010E03S,-124.0,13,-58,25,1499
2001-12-21,USS0010E03S,-148.0,-33,-83,25,1524
2001-12-22,USS0010E03S,-106.0,-63,-87,0,1524
2001-12-23,USS0010E03S,-208.0,-57,-118,0,1524
2001-12-24,USS0010E03S,-262.0,-74,-176,0,1524
2001-12-25,USS0010E03S,-249.0,-56,-163,0,1524
2001-12-26,USS0010E03S,-224.0,-43,-152,0,1524
2001-12-27,USS0010E03S,-265.0,-67,-174,0,1524
2001-12-28,USS0010E03S,-147.0,-46,-88,51,1524
2001-12-29,USS0010E03S,-93.0,-19,-60,25,1524
2001-12-30,USS0010E03S,-121.0,-52,-83,0,1549
2001-12-31,USS0010E03S,-143.0,-25,-80,0,1549
2002-01-01,USS0010E03S,-259.0,-90,-166,0,1549
2002-01-02,USS0010E03S,-269.0,-73,-161,0,1549
2002-01-03,USS0010E03S,-83.0,-14,-49,76,1626
2002-01-04,USS0010E03S,-99.0,-52,-75,0,1626
2002-01-05,USS0010E03S,-99.0,-55,-79,0,1626
2002-01-06,USS0010E03S,-93.0,-19,-54,25,1651
2002-01-07,USS0010E03S,-20.0,19,-2,25,1702
2002-01-08,USS0010E03S,-68.0,27,-14,25,1727
2002-01-09,USS0010E03S,-138.0,-7,-53,0,1727
2002-01-10,USS0010E03S,-186.0,-42,-111,0,1727
2002-01-11,USS0010E03S,-136.0,5,-71,0,1727
2002-01-12,USS0010E03S,-133.0,21,-58,0,1753
2002-01-13,USS0010E03S,-174.0,-44,-81,0,1753
2002-01-14,USS0010E03S,-160.0,-63,-116,0,1753
2002-01-15,USS0010E03S,-226.0,-83,-142,0,1753
2002-01-16,USS0010E03S,-266.0,-95,-169,0,1753
2002-01-17,USS0010E03S,-192.0,-83,-141,25,1753
2002-01-18,USS0010E03S,-180.0,-93,-141,0,1753
2002-01-19,USS0010E03S,-153.0,-83,-121,25,1778
2002-01-20,USS0010E03S,-156.0,-70,-109,76,1854
2002-01-21,USS0010E03S,-73.0,-26,-45,178,2057
2002-01-22,USS0010E03S,-175.0,-74,-116,51,2083
2002-01-23,USS0010E03S,-211.0,-99,-146,0,2108
2002-01-24,USS0010E03S,-124.0,-69,-92,76,2159
2002-01-25,USS0010E03S,-71.0,-24,-43,25,2184
2002-01-26,USS0010E03S,-42.0,-15,-33,51,2261
2002-01-27,USS0010E03S,-85.0,-39,-60,102,2337
2002-01-28,USS0010E03S,-161.0,-73,-101,25,2362
2002-01-29,USS0010E03S,-298.0,-117,-193,0,2362
2002-01-30,USS0010E03S,-331.0,-129,-218,0,2362
2002-01-31,USS0010E03S,-193.0,-81,-142,0,2388
2002-02-01,USS0010E03S,-156.0,-70,-109,25,2413
2002-02-02,USS0010E03S,-190.0,-43,-110,0,2413
2002-02-03,USS0010E03S,-232.0,-39,-143,0,2413
2002-02-04,USS0010E03S,-221.0,-51,-137,0,2413
2002-02-05,USS0010E03S,-235.0,-2,-137,0,2413
2002-02-06,USS0010E03S,-249.0,-3,-129,0,2413
2002-02-07,USS0010E03S,-156.0,11,-50,51,2438
2002-02-08,USS0010E03S,-84.0,-29,-55,51,2489
2002-02-09,USS0010E03S,-206.0,-28,-97,0,2489
2002-02-10,USS0010E03S,-231.0,-23,-132,0,2489
2002-02-11,USS0010E03S,-170.0,-12,-91,0,2489
2002-02-12,USS0010E03S,-214.0,-46,-130,0,2489
2002-02-13,USS0010E03S,-248.0,-20,-126,0,2489
2002-02-14,USS0010E03S,-202.0,-27,-103,0,2489
2002-02-15,USS0010E03S,-262.0,3,-134,0,2489
2002-02-16,USS0010E03S,-245.0,43,-99,25,2515
2002-02-17,USS0010E03S,-93.0,45,-38,25,2540
2002-02-18,USS0010E03S,-152.0,13,-62,25,2565
2002-02-19,USS0010E03S,-71.0,-14,-47,25,2616
2002-02-20,USS0010E03S,-189.0,-15,-72,0,2616
2002-02-21,USS0010E03S,-231.0,8,-90,25,2616
2002-02-22,USS0010E03S,-44.0,35,-11,0,2616
2002-02-23,USS0010E03S,-50.0,59,-17,25,2642
2002-02-24,USS0010E03S,-222.0,-14,-74,25,2667
2002-02-25,USS0010E03S,-322.0,-145,-223,0,2667
2002-02-26,USS0010E03S,-373.0,-71,-203,25,2692
2002-02-27,USS0010E03S,-185.0,-59,-120,51,2743
2002-02-28,USS0010E03S,-251.0,-68,-128,0,2743
2002-03-01,USS0010E03S,-283.0,-80,-192,0,2743
2002-03-02,USS0010E03S,-339.0,-95,-210,0,2743
2002-03-03,USS0010E03S,-318.0,-53,-172,25,2769
2002-03-04,USS0010E03S,-129.0,-15,-83,25,2794
2002-03-05,USS0010E03S,-123.0,29,-43,25,2819
2002-03-06,USS0010E03S,-36.0,16,-14,76,2896
2002-03-07,USS0010E03S,-103.0,16,-23,25,2946
